Country Code,State Code,ZIP/Postcode,City,Rate %,Tax Name,Priority,Compound,Shipping,Tax Class
US,NY,11210,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11211,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11212,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11213,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11214,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11215,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11216,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11217,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11218,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11219,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11220,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11221,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11222,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11223,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11224,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11225,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11226,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11228,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11229,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11230,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11231,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11232,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11233,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11234,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11235,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11236,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11237,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11238,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11239,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11241,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11242,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11243,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11245,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11247,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11249,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11251,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11252,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11256,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11351,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11352,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11354,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11355,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11356,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11357,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11358,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11359,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11360,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11361,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11362,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11363,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11364,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11365,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11366,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11367,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11368,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11369,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11370,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11371,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11372,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11373,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11374,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11375,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11377,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11378,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11379,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11380,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11381,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11385,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11386,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11405,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11411,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11412,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11413,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11414,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11415,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11416,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11417,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11418,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11419,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11420,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11421,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11422,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11423,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11424,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11425,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11426,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11427,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11428,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11429,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11430,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11431,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11432,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11433,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11434,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11435,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11436,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11437,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11439,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11451,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11499,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11501,MINEOLA VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11507,NORTH HEMPSTEAD,8.6250,NY Tax,1,0,1,
US,NY,11509,ATLANTIC BEACH VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11510,HEMPSTEAD TOWN,8.6250,NY Tax,1,0,1,
US,NY,11514,NORTH HEMPSTEAD,8.6250,NY Tax,1,0,1,
US,NY,11516,CEDARHURST VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11518,EAST ROCKAWAY VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11520,FREEPORT VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11530,GARDEN CITY VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11531,GARDEN CITY VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11542,GLEN COVE,8.6250,NY Tax,1,0,1,
US,NY,11545,OYSTER BAY,8.6250,NY Tax,1,0,1,
US,NY,11547,OYSTER BAY,8.6250,NY Tax,1,0,1,
US,NY,11548,NORTH HEMPSTEAD,8.6250,NY Tax,1,0,1,
US,NY,11549,HEMPSTEAD VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11550,HEMPSTEAD VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11551,HEMPSTEAD VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11552,HEMPSTEAD TOWN,8.6250,NY Tax,1,0,1,
US,NY,11553,HEMPSTEAD TOWN,8.6250,NY Tax,1,0,1,
US,NY,11554,HEMPSTEAD TOWN,8.6250,NY Tax,1,0,1,
US,NY,11556,HEMPSTEAD TOWN,8.6250,NY Tax,1,0,1,
US,NY,11557,HEMPSTEAD TOWN,8.6250,NY Tax,1,0,1,
US,NY,11558,ISLAND PARK VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11559,LAWRENCE VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11560,OYSTER BAY,8.6250,NY Tax,1,0,1,
US,NY,11561,LONG BEACH,8.6250,NY Tax,1,0,1,
US,NY,11563,LYNBROOK VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11565,MALVERNE VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11566,HEMPSTEAD TOWN,8.6250,NY Tax,1,0,1,
US,NY,11568,OLD WESTBURY VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11569,HEMPSTEAD TOWN,8.6250,NY Tax,1,0,1,
US,NY,11570,ROCKVILLE CENTRE VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11571,ROCKVILLE CENTRE VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11572,HEMPSTEAD TOWN,8.6250,NY Tax,1,0,1,
US,NY,11575,HEMPSTEAD TOWN,8.6250,NY Tax,1,0,1,
US,NY,11576,ROSLYN VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11577,NORTH HEMPSTEAD,8.6250,NY Tax,1,0,1,
US,NY,11579,SEA CLIFF VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11580,VALLEY STREAM VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11581,VALLEY STREAM VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11582,VALLEY STREAM VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11590,WESTBURY VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11596,WILLISTON PARK VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11598,HEMPSTEAD TOWN,8.6250,NY Tax,1,0,1,
US,NY,11599,HEMPSTEAD TOWN,8.6250,NY Tax,1,0,1,
US,NY,11691,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11692,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11693,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11694,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11697,NEW YORK CITY,8.8750,NY Tax,1,0,1,
US,NY,11701,BABYLON,8.6250,NY Tax,1,0,1,
US,NY,11702,BABYLON VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11703,BABYLON,8.6250,NY Tax,1,0,1,
US,NY,11704,BABYLON,8.6250,NY Tax,1,0,1,
US,NY,11705,ISLIP,8.6250,NY Tax,1,0,1,
US,NY,11706,ISLIP,8.6250,NY Tax,1,0,1,
US,NY,11709,BAYVILLE VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11710,HEMPSTEAD TOWN,8.6250,NY Tax,1,0,1,
US,NY,11713,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11714,OYSTER BAY,8.6250,NY Tax,1,0,1,
US,NY,11715,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11716,ISLIP,8.6250,NY Tax,1,0,1,
US,NY,11717,ISLIP,8.6250,NY Tax,1,0,1,
US,NY,11718,BRIGHTWATERS VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11719,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11720,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11721,HUNTINGTON,8.6250,NY Tax,1,0,1,
US,NY,11722,ISLIP,8.6250,NY Tax,1,0,1,
US,NY,11724,HUNTINGTON,8.6250,NY Tax,1,0,1,
US,NY,11725,SMITHTOWN,8.6250,NY Tax,1,0,1,
US,NY,11726,BABYLON,8.6250,NY Tax,1,0,1,
US,NY,11727,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11729,BABYLON,8.6250,NY Tax,1,0,1,
US,NY,11730,ISLIP,8.6250,NY Tax,1,0,1,
US,NY,11731,HUNTINGTON,8.6250,NY Tax,1,0,1,
US,NY,11732,OYSTER BAY,8.6250,NY Tax,1,0,1,
US,NY,11733,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11735,FARMINGDALE VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11737,FARMINGDALE VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11738,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11739,ISLIP,8.6250,NY Tax,1,0,1,
US,NY,11740,HUNTINGTON,8.6250,NY Tax,1,0,1,
US,NY,11741,ISLIP,8.6250,NY Tax,1,0,1,
US,NY,11742,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11743,HUNTINGTON,8.6250,NY Tax,1,0,1,
US,NY,11746,HUNTINGTON,8.6250,NY Tax,1,0,1,
US,NY,11747,HUNTINGTON,8.6250,NY Tax,1,0,1,
US,NY,11749,ISLANDIA VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11751,ISLIP,8.6250,NY Tax,1,0,1,
US,NY,11752,ISLIP,8.6250,NY Tax,1,0,1,
US,NY,11753,OYSTER BAY,8.6250,NY Tax,1,0,1,
US,NY,11754,SMITHTOWN,8.6250,NY Tax,1,0,1,
US,NY,11755,LAKE GROVE VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11756,HEMPSTEAD TOWN,8.6250,NY Tax,1,0,1,
US,NY,11757,LINDENHURST VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11758,OYSTER BAY,8.6250,NY Tax,1,0,1,
US,NY,11762,MASSAPEQUA PARK VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11763,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11764,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11765,MILL NECK VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11766,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11767,SMITHTOWN,8.6250,NY Tax,1,0,1,
US,NY,11768,NORTHPORT VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11769,ISLIP,8.6250,NY Tax,1,0,1,
US,NY,11770,OCEAN BEACH VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11771,OYSTER BAY,8.6250,NY Tax,1,0,1,
US,NY,11772,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11773,HUNTINGTON,8.6250,NY Tax,1,0,1,
US,NY,11776,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11777,PORT JEFFERSON VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11778,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11779,ISLIP,8.6250,NY Tax,1,0,1,
US,NY,11780,SMITHTOWN,8.6250,NY Tax,1,0,1,
US,NY,11782,ISLIP,8.6250,NY Tax,1,0,1,
US,NY,11783,HEMPSTEAD TOWN,8.6250,NY Tax,1,0,1,
US,NY,11784,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11786,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11787,SMITHTOWN,8.6250,NY Tax,1,0,1,
US,NY,11788,ISLIP,8.6250,NY Tax,1,0,1,
US,NY,11789,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11790,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11791,OYSTER BAY,8.6250,NY Tax,1,0,1,
US,NY,11792,RIVERHEAD,8.6250,NY Tax,1,0,1,
US,NY,11793,HEMPSTEAD TOWN,8.6250,NY Tax,1,0,1,
US,NY,11794,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11795,ISLIP,8.6250,NY Tax,1,0,1,
US,NY,11796,ISLIP,8.6250,NY Tax,1,0,1,
US,NY,11797,OYSTER BAY,8.6250,NY Tax,1,0,1,
US,NY,11798,BABYLON,8.6250,NY Tax,1,0,1,
US,NY,11801,OYSTER BAY,8.6250,NY Tax,1,0,1,
US,NY,11802,OYSTER BAY,8.6250,NY Tax,1,0,1,
US,NY,11803,OYSTER BAY,8.6250,NY Tax,1,0,1,
US,NY,11804,OYSTER BAY,8.6250,NY Tax,1,0,1,
US,NY,11815,OYSTER BAY,8.6250,NY Tax,1,0,1,
US,NY,11901,RIVERHEAD,8.6250,NY Tax,1,0,1,
US,NY,11930,EAST HAMPTON,8.6250,NY Tax,1,0,1,
US,NY,11931,RIVERHEAD,8.6250,NY Tax,1,0,1,
US,NY,11932,SOUTHAMPTON,8.6250,NY Tax,1,0,1,
US,NY,11933,RIVERHEAD,8.6250,NY Tax,1,0,1,
US,NY,11934,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11935,SOUTHOLD,8.6250,NY Tax,1,0,1,
US,NY,11937,EAST HAMPTON,8.6250,NY Tax,1,0,1,
US,NY,11939,SOUTHOLD,8.6250,NY Tax,1,0,1,
US,NY,11940,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11941,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11942,SOUTHAMPTON,8.6250,NY Tax,1,0,1,
US,NY,11944,SOUTHOLD,8.6250,NY Tax,1,0,1,
US,NY,11946,SOUTHAMPTON,8.6250,NY Tax,1,0,1,
US,NY,11947,RIVERHEAD,8.6250,NY Tax,1,0,1,
US,NY,11948,SOUTHOLD,8.6250,NY Tax,1,0,1,
US,NY,11949,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11950,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11951,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11952,SOUTHOLD,8.6250,NY Tax,1,0,1,
US,NY,11953,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11954,EAST HAMPTON,8.6250,NY Tax,1,0,1,
US,NY,11955,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11956,SOUTHOLD,8.6250,NY Tax,1,0,1,
US,NY,11957,SOUTHOLD,8.6250,NY Tax,1,0,1,
US,NY,11958,SOUTHOLD,8.6250,NY Tax,1,0,1,
US,NY,11959,QUOGUE VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11960,SOUTHAMPTON,8.6250,NY Tax,1,0,1,
US,NY,11961,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11962,SAGAPONACK VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11963,SOUTHAMPTON,8.6250,NY Tax,1,0,1,
US,NY,11964,SHELTER ISLAND,8.6250,NY Tax,1,0,1,
US,NY,11965,SHELTER ISLAND,8.6250,NY Tax,1,0,1,
US,NY,11967,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11968,SOUTHAMPTON,8.6250,NY Tax,1,0,1,
US,NY,11969,SOUTHAMPTON VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11970,RIVERHEAD,8.6250,NY Tax,1,0,1,
US,NY,11971,SOUTHOLD,8.6250,NY Tax,1,0,1,
US,NY,11972,SOUTHAMPTON,8.6250,NY Tax,1,0,1,
US,NY,11973,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,11975,EAST HAMPTON,8.6250,NY Tax,1,0,1,
US,NY,11976,SOUTHAMPTON,8.6250,NY Tax,1,0,1,
US,NY,11977,SOUTHAMPTON,8.6250,NY Tax,1,0,1,
US,NY,11978,WESTHAMPTON BEACH VILLAGE,8.6250,NY Tax,1,0,1,
US,NY,11980,BROOKHAVEN,8.6250,NY Tax,1,0,1,
US,NY,12007,COEYMANS,8.0000,NY Tax,1,0,1,
US,NY,12008,GLENVILLE,8.0000,NY Tax,1,0,1,
US,NY,12009,GUILDERLAND,8.0000,NY Tax,1,0,1,
US,NY,12010,AMSTERDAM CITY,8.0000,NY Tax,1,0,1,
US,NY,12015,ATHENS VILLAGE,8.0000,NY Tax,1,0,1,
US,NY,12017,AUSTERLITZ,8.0000,NY Tax,1,0,1,
US,NY,12018,SAND LAKE,8.0000,NY Tax,1,0,1,
US,NY,12019,CLIFTON PARK,7.0000,NY Tax,1,0,1,
US,NY,12020,MILTON,7.0000,NY Tax,1,0,1,
US,NY,12022,BERLIN,8.0000,NY Tax,1,0,1,
US,NY,12023,BERNE,8.0000,NY Tax,1,0,1,
US,NY,12024,CHATHAM,8.0000,NY Tax,1,0,1,
US,NY,12025,BROADALBIN,8.0000,NY Tax,1,0,1,
US,NY,12027,BALLSTON,7.0000,NY Tax,1,0,1,
US,NY,12028,CAMBRIDGE,7.0000,NY Tax,1,0,1,
US,NY,12029,CANAAN,8.0000,NY Tax,1,0,1,
US,NY,12031,CARLISLE,8.0000,NY Tax,1,0,1,
US,NY,12032,CAROGA,8.0000,NY Tax,1,0,1,
US,NY,12033,SCHODACK,8.0000,NY Tax,1,0,1,
US,NY,12035,ESPERANCE,8.0000,NY Tax,1,0,1,
US,NY,12036,SUMMIT,8.0000,NY Tax,1,0,1,
US,NY,12037,AUSTERLITZ,8.0000,NY Tax,1,0,1,
US,NY,12040,BERLIN,8.0000,NY Tax,1,0,1,
US,NY,12041,NEW SCOTLAND,8.0000,NY Tax,1,0,1,
US,NY,12042,NEW BALTIMORE,8.0000,NY Tax,1,0,1,
US,NY,12043,COBLESKILL VILLAGE,8.0000,NY Tax,1,0,1,
US,NY,12045,COEYMANS,8.0000,NY Tax,1,0,1,
US,NY,12046,COEYMANS,8.0000,NY Tax,1,0,1,
US,NY,12047,COHOES,8.0000,NY Tax,1,0,1,
US,NY,12050,STOCKPORT,8.0000,NY Tax,1,0,1,
US,NY,12051,COXSACKIE VILLAGE,8.0000,NY Tax,1,0,1,
US,NY,12052,GRAFTON,8.0000,NY Tax,1,0,1,
US,NY,12053,DUANESBURG,8.0000,NY Tax,1,0,1,
US,NY,12054,BETHLEHEM,8.0000,NY Tax,1,0,1,
US,NY,12055,WESTERLO,8.0000,NY Tax,1,0,1,
US,NY,12056,DUANESBURG,8.0000,NY Tax,1,0,1,
US,NY,12057,WHITE CREEK,7.0000,NY Tax,1,0,1,
US,NY,12058,COXSACKIE,8.0000,NY Tax,1,0,1,
US,NY,12059,BERNE,8.0000,NY Tax,1,0,1,
US,NY,12060,CANAAN,8.0000,NY Tax,1,0,1,
US,NY,12061,EAST GREENBUSH,8.0000,NY Tax,1,0,1,
US,NY,12062,NASSAU,8.0000,NY Tax,1,0,1,
US,NY,12063,SCHODACK,8.0000,NY Tax,1,0,1,
US,NY,12064,WORCESTER,8.0000,NY Tax,1,0,1,
US,NY,12065,CLIFTON PARK,7.0000,NY Tax,1,0,1,
US,NY,12066,CHARLESTON,8.0000,NY Tax,1,0,1,
US,NY,12067,NEW SCOTLAND,8.0000,NY Tax,1,0,1,
US,NY,12068,MOHAWK,8.0000,NY Tax,1,0,1,
US,NY,12069,FLORIDA,8.0000,NY Tax,1,0,1,
US,NY,12070,AMSTERDAM,8.0000,NY Tax,1,0,1,
US,NY,12071,FULTON, SCHOHAIRE COUNTY,8.0000,NY Tax,1,0,1,
US,NY,12072,GLEN,8.0000,NY Tax,1,0,1,
US,NY,12073,WRIGHT,8.0000,NY Tax,1,0,1,
US,NY,12074,GALWAY,7.0000,NY Tax,1,0,1,
US,NY,12075,GHENT,8.0000,NY Tax,1,0,1,
US,NY,12076,CONESVILLE,8.0000,NY Tax,1,0,1,
US,NY,12077,BETHLEHEM,8.0000,NY Tax,1,0,1,
US,NY,12078,GLOVERSVILLE,8.0000,NY Tax,1,0,1,
US,NY,12082,GRAFTON,8.0000,NY Tax,1,0,1,
US,NY,12083,GREENVILLE, GREENE COUNTY,8.0000,NY Tax,1,0,1,
US,NY,12084,GUILDERLAND,8.0000,NY Tax,1,0,1,
US,NY,12085,GUILDERLAND,8.0000,NY Tax,1,0,1,
US,NY,12086,HAGAMAN VILLAGE,8.0000,NY Tax,1,0,1,
US,NY,12087,NEW BALTIMORE,8.0000,NY Tax,1,0,1,
US,NY,12089,HOOSICK,8.0000,NY Tax,1,0,1,
US,NY,12090,HOOSICK,8.0000,NY Tax,1,0,1,
US,NY,12092,COBLESKILL,8.0000,NY Tax,1,0,1,
US,NY,12093,JEFFERSON,8.0000,NY Tax,1,0,1,
US,NY,12094,PITTSTOWN,8.0000,NY Tax,1,0,1,
US,NY,12095,JOHNSTOWN,8.0000,NY Tax,1,0,1,
US,NY,12106,KINDERHOOK TOWN,8.0000,NY Tax,1,0,1,
US,NY,12107,KNOX,8.0000,NY Tax,1,0,1,
US,NY,12108,LAKE PLEASANT,8.0000,NY Tax,1,0,1,
US,NY,12110,COLONIE,8.0000,NY Tax,1,0,1,
US,NY,12115,CHATHAM,8.0000,NY Tax,1,0,1,
US,NY,12116,MARYLAND,8.0000,NY Tax,1,0,1,
US,NY,12117,MAYFIELD,8.0000,NY Tax,1,0,1,
US,NY,12118,MECHANICVILLE,7.0000,NY Tax,1,0,1,
US,NY,12120,RENSSELAERVILLE,8.0000,NY Tax,1,0,1,
US,NY,12121,SCHAGHTICOKE,8.0000,NY Tax,1,0,1,
US,NY,12122,BROOME,8.0000,NY Tax,1,0,1,
US,NY,12123,SCHODACK,8.0000,NY Tax,1,0,1,
US,NY,12124,NEW BALTIMORE,8.0000,NY Tax,1,0,1,
US,NY,12125,NEW LEBANON,8.0000,NY Tax,1,0,1,
US,NY,12128,COLONIE,8.0000,NY Tax,1,0,1,
US,NY,12130,KINDERHOOK TOWN,8.0000,NY Tax,1,0,1,
US,NY,12131,BLENHEIM,8.0000,NY Tax,1,0,1,
US,NY,12132,CHATHAM,8.0000,NY Tax,1,0,1,
US,NY,12133,HOOSICK,8.0000,NY Tax,1,0,1,
US,NY,12134,EDINBURG,7.0000,NY Tax,1,0,1,
US,NY,12136,CHATHAM,8.0000,NY Tax,1,0,1,
US,NY,12137,DUANESBURG,8.0000,NY Tax,1,0,1,
US,NY,12138,PETERSBURGH,8.0000,NY Tax,1,0,1,
US,NY,12139,ARIETTA,8.0000,NY Tax,1,0,1,
US,NY,12140,POESTENKILL,8.0000,NY Tax,1,0,1,
US,NY,12141,DUANESBURG,8.0000,NY Tax,1,0,1,
US,NY,12143,RAVENA VILLAGE,8.0000,NY Tax,1,0,1,
US,NY,12144,RENSSELAER,8.0000,NY Tax,1,0,1,
US,NY,12147,RENSSELAERVILLE,8.0000,NY Tax,1,0,1,
US,NY,12148,CLIFTON PARK,7.0000,NY Tax,1,0,1,
US,NY,12149,RICHMONDVILLE,8.0000,NY Tax,1,0,1,
US,NY,12150,ROTTERDAM,8.0000,NY Tax,1,0,1,
US,NY,12151,ROUND LAKE VILLAGE,7.0000,NY Tax,1,0,1,
US,NY,12153,SAND LAKE,8.0000,NY Tax,1,0,1,
US,NY,12154,SCHAGHTICOKE,8.0000,NY Tax,1,0,1,
US,NY,12155,MARYLAND,8.0000,NY Tax,1,0,1,
US,NY,12156,SCHODACK,8.0000,NY Tax,1,0,1,
